Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-03-28 08:30,0.097,0.013,0,0,0,0,v
2024-03-28 08:36,0.080,0.010,0,0,0,0,v
2024-03-28 08:42,0.059,0.010,0,0,0,0,v
2024-03-28 08:48,0.036,0.010,0,0,0,0,v
2024-03-28 08:54,0.011,0.012,0,0,0,0,v
2024-03-28 09:00,-0.009,0.008,0,0,0,0,v
2024-03-28 09:06,-0.028,0.011,0,0,0,0,v
2024-03-28 09:12,-0.054,0.009,0,0,0,0,v
2024-03-28 09:18,-0.062,0.011,0,0,0,0,v
2024-03-28 09:24,-0.083,0.013,0,0,0,0,v
2024-03-28 09:30,-0.114,0.010,0,0,0,0,v
2024-03-28 09:36,-0.129,0.010,0,0,0,0,v
2024-03-28 09:42,-0.160,0.009,0,0,0,0,v
2024-03-28 09:48,-0.196,0.010,0,0,0,0,v
2024-03-28 09:54,-0.212,0.007,0,0,0,0,v
2024-03-28 10:00,-0.233,0.009,0,0,0,0,v
2024-03-28 10:06,-0.251,0.008,0,0,0,0,v
2024-03-28 10:12,-0.267,0.007,0,0,0,0,v
2024-03-28 10:18,-0.277,0.023,0,0,0,0,v
2024-03-28 10:24,-0.289,0.009,0,0,0,0,v
2024-03-28 10:30,-0.300,0.007,0,0,0,0,v
2024-03-28 10:36,-0.300,0.015,0,0,0,0,v
2024-03-28 10:42,-0.290,0.007,0,0,0,0,v
2024-03-28 10:48,-0.274,0.008,0,0,0,0,v
2024-03-28 10:54,-0.354,0.008,0,0,0,0,v
2024-03-28 11:00,-0.314,0.006,0,0,0,0,v
2024-03-28 11:06,-0.333,0.006,0,0,0,0,v
2024-03-28 11:12,-0.328,0.006,0,0,0,0,v
2024-03-28 11:18,-0.312,0.002,0,0,0,0,v
2024-03-28 11:24,-0.288,0.008,0,0,0,0,v
2024-03-28 11:30,-0.294,0.003,0,0,0,0,v
2024-03-28 11:36,-0.266,0.004,0,0,0,0,v
2024-03-28 11:42,-0.239,0.003,0,0,0,0,v
2024-03-28 11:48,-0.194,0.008,0,0,0,0,v
2024-03-28 11:54,-0.117,0.017,0,0,0,0,v
2024-03-28 12:00,-0.156,0.018,0,0,0,0,v
2024-03-28 12:06,-0.099,0.006,0,0,0,0,v
2024-03-28 12:12,-0.063,0.007,0,0,0,0,v
2024-03-28 12:18,-0.021,0.012,0,0,0,0,v
2024-03-28 12:24,0.011,0.005,0,0,0,0,v
2024-03-28 12:30,0.075,0.004,0,0,0,0,v
2024-03-28 12:36,0.088,0.007,0,0,0,0,v
2024-03-28 12:42,0.130,0.005,0,0,0,0,v
2024-03-28 12:48,0.184,0.008,0,0,0,0,v
2024-03-28 12:54,0.233,0.004,0,0,0,0,v
2024-03-28 13:00,0.271,0.009,0,0,0,0,v
2024-03-28 13:06,0.302,0.004,0,0,0,0,v
2024-03-28 13:12,0.339,0.005,0,0,0,0,v
2024-03-28 13:18,0.375,0.015,0,0,0,0,v
2024-03-28 13:24,0.404,0.014,0,0,0,0,v
2024-03-28 13:30,0.432,0.006,0,0,0,0,v
2024-03-28 13:36,0.448,0.004,0,0,0,0,v
2024-03-28 13:42,0.477,0.004,0,0,0,0,v
2024-03-28 13:48,0.489,0.003,0,0,0,0,v
2024-03-28 13:54,0.516,0.001,0,0,0,0,v
2024-03-28 14:00,0.533,0.001,0,0,0,0,v
2024-03-28 14:06,0.551,0.002,0,0,0,0,v
2024-03-28 14:12,0.568,0.004,0,0,0,0,v
2024-03-28 14:18,0.580,0.002,0,0,0,0,v
2024-03-28 14:24,0.601,0.002,0,0,0,0,v
2024-03-28 14:30,0.615,0.002,0,0,0,0,v
2024-03-28 14:36,0.630,0.003,0,0,0,0,v
2024-03-28 14:42,0.637,0.002,0,0,0,0,v
2024-03-28 14:48,0.647,0.003,0,0,0,0,v
2024-03-28 14:54,0.650,0.003,0,0,0,0,v
2024-03-28 15:00,0.655,0.002,0,0,0,0,v
2024-03-28 15:06,0.668,0.003,0,0,0,0,v
2024-03-28 15:12,0.681,0.002,0,0,0,0,v
2024-03-28 15:18,0.693,0.002,0,0,0,0,v
2024-03-28 15:24,0.699,0.003,0,0,0,0,v
2024-03-28 15:30,0.701,0.003,0,0,0,0,v
2024-03-28 15:36,0.698,0.002,0,0,0,0,v
2024-03-28 15:42,0.697,0.002,0,0,0,0,v
2024-03-28 15:48,0.697,0.002,0,0,0,0,v
2024-03-28 15:54,0.697,0.002,0,0,0,0,v
2024-03-28 16:00,0.698,0.001,0,0,0,0,v
2024-03-28 16:06,0.698,0.001,0,0,0,0,v
2024-03-28 16:12,0.697,0.002,0,0,0,0,v
2024-03-28 16:18,0.687,0.005,0,0,0,0,v
2024-03-28 16:24,0.686,0.002,0,0,0,0,v
2024-03-28 16:30,0.682,0.001,0,0,0,0,v
2024-03-28 16:36,0.672,0.002,0,0,0,0,v
2024-03-28 16:42,0.668,0.001,0,0,0,0,v
2024-03-28 16:48,0.657,0.002,0,0,0,0,v
2024-03-28 16:54,0.647,0.002,0,0,0,0,v
2024-03-28 17:00,0.632,0.003,0,0,0,0,v
2024-03-28 17:06,0.614,0.003,0,0,0,0,v
2024-03-28 17:12,0.593,0.002,0,0,0,0,v
2024-03-28 17:18,0.576,0.003,0,0,0,0,v
2024-03-28 17:24,0.556,0.003,0,0,0,0,v
2024-03-28 17:30,0.534,0.005,0,0,0,0,v
2024-03-28 17:36,0.511,0.005,0,0,0,0,v
2024-03-28 17:42,0.489,0.005,0,0,0,0,v
2024-03-28 17:48,0.461,0.004,0,0,0,0,v
2024-03-28 17:54,0.440,0.002,0,0,0,0,v
2024-03-28 18:00,0.412,0.004,0,0,0,0,v
2024-03-28 18:06,0.381,0.004,0,0,0,0,v
2024-03-28 18:12,0.348,0.004,0,0,0,0,v
2024-03-28 18:18,0.323,0.004,0,0,0,0,v
2024-03-28 18:24,0.287,0.004,0,0,0,0,v
2024-03-28 18:30,0.265,0.013,0,0,0,0,v
2024-03-28 18:36,0.237,0.007,0,0,0,0,v
2024-03-28 18:42,0.212,0.006,0,0,0,0,v
2024-03-28 18:48,0.183,0.008,0,0,0,0,v
2024-03-28 18:54,0.165,0.019,0,0,0,0,v
2024-03-28 19:00,0.123,0.012,0,0,0,0,v
2024-03-28 19:06,0.103,0.009,0,0,0,0,v
2024-03-28 19:12,0.071,0.008,0,0,0,0,v
2024-03-28 19:18,0.049,0.007,0,0,0,0,v
2024-03-28 19:24,0.019,0.005,0,0,0,0,v
2024-03-28 19:30,-0.009,0.005,0,0,0,0,v
2024-03-28 19:36,-0.025,0.004,0,0,0,0,v
2024-03-28 19:42,-0.055,0.005,0,0,0,0,v
2024-03-28 19:48,-0.088,0.004,0,0,0,0,v
2024-03-28 19:54,-0.114,0.007,0,0,0,0,v
2024-03-28 20:00,-0.135,0.004,0,0,0,0,v
2024-03-28 20:06,-0.154,0.003,0,0,0,0,v
2024-03-28 20:12,-0.178,0.002,0,0,0,0,v
2024-03-28 20:18,-0.204,0.004,0,0,0,0,v
2024-03-28 20:24,-0.225,0.004,0,0,0,0,v
2024-03-28 20:30,-0.246,0.004,0,0,0,0,v
2024-03-28 20:36,-0.272,0.003,0,0,0,0,v
2024-03-28 20:42,-0.286,0.004,0,0,0,0,v
2024-03-28 20:48,-0.305,0.006,0,0,0,0,v
2024-03-28 20:54,-0.328,0.004,0,0,0,0,v
2024-03-28 21:00,-0.344,0.004,0,0,0,0,v
2024-03-28 21:06,-0.354,0.005,0,0,0,0,v
2024-03-28 21:12,-0.372,0.003,0,0,0,0,v
2024-03-28 21:18,-0.401,0.004,0,0,0,0,v
2024-03-28 21:24,-0.420,0.004,0,0,0,0,v
2024-03-28 21:30,-0.430,0.005,0,0,0,0,v
2024-03-28 21:36,-0.447,0.005,0,0,0,0,v
2024-03-28 21:42,-0.455,0.006,0,0,0,0,v
2024-03-28 21:48,-0.468,0.005,0,0,0,0,v
2024-03-28 21:54,-0.471,0.006,0,0,0,0,v
2024-03-28 22:00,-0.490,0.004,0,0,0,0,v
2024-03-28 22:06,-0.490,0.005,0,0,0,0,v
2024-03-28 22:12,-0.509,0.005,0,0,0,0,v
2024-03-28 22:18,-0.513,0.006,0,0,0,0,v
2024-03-28 22:24,-0.529,0.023,0,0,0,0,v
2024-03-28 22:30,-0.539,0.008,0,0,0,0,v
2024-03-28 22:36,-0.541,0.006,0,0,0,0,v
2024-03-28 22:42,-0.550,0.005,0,0,0,0,v
2024-03-28 22:48,-0.553,0.016,0,0,0,0,v
2024-03-28 22:54,-0.558,0.006,0,0,0,0,v
2024-03-28 23:00,-0.553,0.008,0,0,0,0,v
2024-03-28 23:06,-0.536,0.008,0,0,0,0,v
2024-03-28 23:12,-0.523,0.006,0,0,0,0,v
2024-03-28 23:18,-0.498,0.005,0,0,0,0,v
2024-03-28 23:24,-0.471,0.006,0,0,0,0,v
2024-03-28 23:30,-0.446,0.005,0,0,0,0,v
2024-03-28 23:36,-0.422,0.005,0,0,0,0,v
2024-03-28 23:42,-0.393,0.003,0,0,0,0,v
2024-03-28 23:48,-0.366,0.004,0,0,0,0,v
2024-03-28 23:54,-0.339,0.006,0,0,0,0,v
2024-03-29 00:00,-0.296,0.007,0,0,0,0,v
2024-03-29 00:06,-0.242,0.003,0,0,0,0,v
2024-03-29 00:12,-0.218,0.015,0,0,0,0,v
2024-03-29 00:18,-0.160,0.010,0,0,0,0,v
2024-03-29 00:24,-0.122,0.007,0,0,0,0,v
2024-03-29 00:30,-0.073,0.005,0,0,0,0,v
2024-03-29 00:36,-0.027,0.008,0,0,0,0,v
2024-03-29 00:42,0.034,0.015,0,0,0,0,v
2024-03-29 00:48,0.086,0.011,0,0,0,0,v
2024-03-29 00:54,0.139,0.008,0,0,0,0,v
2024-03-29 01:00,0.179,0.004,0,0,0,0,v
2024-03-29 01:06,0.226,0.006,0,0,0,0,v
2024-03-29 01:12,0.234,0.002,0,0,0,0,v
2024-03-29 01:18,0.280,0.009,0,0,0,0,v
2024-03-29 01:24,0.316,0.004,0,0,0,0,v
2024-03-29 01:30,0.372,0.008,0,0,0,0,v
2024-03-29 01:36,0.402,0.005,0,0,0,0,v
2024-03-29 01:42,0.449,0.003,0,0,0,0,v
2024-03-29 01:48,0.469,0.004,0,0,0,0,v
2024-03-29 01:54,0.495,0.003,0,0,0,0,v
2024-03-29 02:00,0.515,0.004,0,0,0,0,v
2024-03-29 02:06,0.536,0.002,0,0,0,0,v
2024-03-29 02:12,0.556,0.002,0,0,0,0,v
2024-03-29 02:18,0.575,0.003,0,0,0,0,v
2024-03-29 02:24,0.592,0.003,0,0,0,0,v
2024-03-29 02:30,0.607,0.002,0,0,0,0,v
2024-03-29 02:36,0.627,0.003,0,0,0,0,v
2024-03-29 02:42,0.648,0.003,0,0,0,0,v
2024-03-29 02:48,0.667,0.002,0,0,0,0,v
2024-03-29 02:54,0.683,0.002,0,0,0,0,v
2024-03-29 03:00,0.699,0.003,0,0,0,0,v
2024-03-29 03:06,0.716,0.003,0,0,0,0,v
2024-03-29 03:12,0.737,0.004,0,0,0,0,v
2024-03-29 03:18,0.757,0.003,0,0,0,0,v
2024-03-29 03:24,0.776,0.003,0,0,0,0,v
2024-03-29 03:30,0.792,0.002,0,0,0,0,v
2024-03-29 03:36,0.805,0.003,0,0,0,0,v
2024-03-29 03:42,0.817,0.004,0,0,0,0,v
2024-03-29 03:48,0.831,0.003,0,0,0,0,v
2024-03-29 03:54,0.839,0.002,0,0,0,0,v
2024-03-29 04:00,0.852,0.002,0,0,0,0,v
2024-03-29 04:06,0.861,0.002,0,0,0,0,v
2024-03-29 04:12,0.876,0.000,0,0,0,0,v
2024-03-29 04:18,0.887,0.002,0,0,0,0,v
2024-03-29 04:24,0.898,0.001,0,0,0,0,v
2024-03-29 04:30,0.906,0.001,0,0,0,0,v
2024-03-29 04:36,0.912,0.001,0,0,0,0,v
2024-03-29 04:42,0.917,0.001,0,0,0,0,v
2024-03-29 04:48,0.923,0.001,0,0,0,0,v
2024-03-29 04:54,0.927,0.001,0,0,0,0,v
2024-03-29 05:00,0.932,0.001,0,0,0,0,v
2024-03-29 05:06,0.933,0.001,0,0,0,0,v
2024-03-29 05:12,0.933,0.001,0,0,0,0,v
2024-03-29 05:18,0.931,0.001,0,0,0,0,v
2024-03-29 05:24,0.929,0.001,0,0,0,0,v
2024-03-29 05:30,0.924,0.001,0,0,0,0,v
2024-03-29 05:36,0.915,0.001,0,0,0,0,v
2024-03-29 05:42,0.902,0.002,0,0,0,0,v
2024-03-29 05:48,0.884,0.002,0,0,0,0,v
2024-03-29 05:54,0.865,0.002,0,0,0,0,v
2024-03-29 06:00,0.846,0.003,0,0,0,0,v
2024-03-29 06:06,0.827,0.003,0,0,0,0,v
2024-03-29 06:12,0.806,0.003,0,0,0,0,v
2024-03-29 06:18,0.783,0.003,0,0,0,0,v
2024-03-29 06:24,0.763,0.003,0,0,0,0,v
2024-03-29 06:30,0.744,0.003,0,0,0,0,v
2024-03-29 06:36,0.724,0.002,0,0,0,0,v
2024-03-29 06:42,0.703,0.003,0,0,0,0,v
2024-03-29 06:48,0.681,0.003,0,0,0,0,v
2024-03-29 06:54,0.654,0.004,0,0,0,0,v
2024-03-29 07:00,0.624,0.004,0,0,0,0,v
2024-03-29 07:06,0.596,0.003,0,0,0,0,v
2024-03-29 07:12,0.569,0.004,0,0,0,0,v
2024-03-29 07:18,0.544,0.003,0,0,0,0,v
2024-03-29 07:24,0.518,0.004,0,0,0,0,v
2024-03-29 07:30,0.490,0.004,0,0,0,0,v
2024-03-29 07:36,0.462,0.004,0,0,0,0,v
2024-03-29 07:42,0.434,0.004,0,0,0,0,v
2024-03-29 07:48,0.403,0.003,0,0,0,0,v
2024-03-29 07:54,0.377,0.004,0,0,0,0,v
2024-03-29 08:00,0.351,0.004,0,0,0,0,v
2024-03-29 08:06,0.322,0.003,0,0,0,0,v
2024-03-29 08:12,0.293,0.003,0,0,0,0,v
2024-03-29 08:18,0.266,0.003,0,0,0,0,v
2024-03-29 08:24,0.237,0.006,0,0,0,0,v
2024-03-29 08:30,0.207,0.004,0,0,0,0,v
2024-03-29 08:36,0.177,0.005,0,0,0,0,v
2024-03-29 08:42,0.146,0.005,0,0,0,0,v
2024-03-29 08:48,0.117,0.005,0,0,0,0,v
2024-03-29 08:54,0.093,0.004,0,0,0,0,v
2024-03-29 09:00,0.067,0.003,0,0,0,0,v
2024-03-29 09:06,0.054,0.003,0,0,0,0,v
2024-03-29 09:12,0.064,0.015,0,0,0,0,v
2024-03-29 09:18,-0.057,0.011,0,0,0,0,v
2024-03-29 09:24,-0.059,0.005,0,0,0,0,v
2024-03-29 09:30,-0.103,0.005,0,0,0,0,v
2024-03-29 09:36,-0.115,0.004,0,0,0,0,v
2024-03-29 09:42,-0.147,0.003,0,0,0,0,v
2024-03-29 09:48,-0.152,0.004,0,0,0,0,v
2024-03-29 09:54,-0.190,0.004,0,0,0,0,v
2024-03-29 10:00,-0.225,0.003,0,0,0,0,v
2024-03-29 10:06,-0.237,0.002,0,0,0,0,v
2024-03-29 10:12,-0.261,0.005,0,0,0,0,v
2024-03-29 10:18,-0.280,0.006,0,0,0,0,v
2024-03-29 10:24,-0.300,0.011,0,0,0,0,v
2024-03-29 10:30,-0.318,0.012,0,0,0,0,v
2024-03-29 10:36,-0.339,0.008,0,0,0,0,v
2024-03-29 10:42,-0.354,0.007,0,0,0,0,v
2024-03-29 10:48,-0.369,0.009,0,0,0,0,v
2024-03-29 10:54,-0.381,0.042,0,0,0,0,v
2024-03-29 11:00,-0.398,0.025,0,0,0,0,v
2024-03-29 11:06,-0.410,0.006,0,0,0,0,v
2024-03-29 11:12,-0.429,0.007,0,0,0,0,v
2024-03-29 11:18,-0.436,0.007,0,0,0,0,v
2024-03-29 11:24,-0.447,0.006,0,0,0,0,v
2024-03-29 11:30,-0.454,0.005,0,0,0,0,v
2024-03-29 11:36,-0.464,0.005,0,0,0,0,v
2024-03-29 11:42,-0.467,0.006,0,0,0,0,v
2024-03-29 11:48,-0.470,0.005,0,0,0,0,v
2024-03-29 11:54,-0.467,0.006,0,0,0,0,v
2024-03-29 12:00,-0.462,0.003,0,0,0,0,v
2024-03-29 12:06,-0.451,0.003,0,0,0,0,v
2024-03-29 12:12,-0.434,0.003,0,0,0,0,v
2024-03-29 12:18,-0.408,0.003,0,0,0,0,v
2024-03-29 12:24,-0.377,0.004,0,0,0,0,v
2024-03-29 12:30,-0.340,0.006,0,0,0,0,v
2024-03-29 12:36,-0.305,0.005,0,0,0,0,v
2024-03-29 12:42,-0.270,0.004,0,0,0,0,v
2024-03-29 12:48,-0.241,0.003,0,0,0,0,v
2024-03-29 12:54,-0.211,0.004,0,0,0,0,v
2024-03-29 13:00,-0.177,0.005,0,0,0,0,v
2024-03-29 13:06,-0.136,0.006,0,0,0,0,v
2024-03-29 13:12,-0.096,0.005,0,0,0,0,v
2024-03-29 13:18,-0.055,0.005,0,0,0,0,v
2024-03-29 13:24,-0.018,0.007,0,0,0,0,v
2024-03-29 13:30,0.019,0.004,0,0,0,0,v
2024-03-29 13:36,0.058,0.006,0,0,0,0,v
2024-03-29 13:42,0.097,0.005,0,0,0,0,v
2024-03-29 13:48,0.139,0.006,0,0,0,0,v
2024-03-29 13:54,0.180,0.006,0,0,0,0,v
2024-03-29 14:00,0.221,0.005,0,0,0,0,v
2024-03-29 14:06,0.264,0.006,0,0,0,0,v
2024-03-29 14:12,0.312,0.007,0,0,0,0,v
2024-03-29 14:18,0.373,0.008,0,0,0,0,v
2024-03-29 14:24,0.365,0.006,0,0,0,0,v
2024-03-29 14:30,0.237,0.018,0,0,0,0,v
2024-03-29 14:36,0.419,0.003,0,0,1,0,v
2024-03-29 14:42,0.414,0.016,0,0,1,0,v
2024-03-29 14:48,0.496,0.015,0,0,1,0,v
2024-03-29 14:54,0.494,0.018,0,0,0,0,v
2024-03-29 15:00,0.492,0.013,0,0,0,0,v
2024-03-29 15:06,0.523,0.008,0,0,0,0,v
2024-03-29 15:12,0.516,0.003,0,0,0,0,v
2024-03-29 15:18,0.565,0.002,0,0,0,0,v
2024-03-29 15:24,0.559,0.003,0,0,0,0,v
2024-03-29 15:30,0.573,0.003,0,0,0,0,v
2024-03-29 15:36,0.581,0.010,0,0,0,0,v
2024-03-29 15:42,0.604,0.004,0,0,0,0,v
2024-03-29 15:48,0.613,0.003,0,0,0,0,v
2024-03-29 15:54,0.628,0.004,0,0,0,0,v
2024-03-29 16:00,0.642,0.002,0,0,0,0,v
2024-03-29 16:06,0.643,0.003,0,0,0,0,v
2024-03-29 16:12,0.654,0.005,0,0,0,0,v
2024-03-29 16:18,0.662,0.006,0,0,0,0,v
2024-03-29 16:24,0.667,0.004,0,0,0,0,v
2024-03-29 16:30,0.671,0.002,0,0,0,0,v
2024-03-29 16:36,0.676,0.002,0,0,0,0,v
2024-03-29 16:42,0.678,0.003,0,0,0,0,v
2024-03-29 16:48,0.680,0.004,0,0,0,0,v
2024-03-29 16:54,0.684,0.003,0,0,0,0,v
2024-03-29 17:00,0.685,0.002,0,0,0,0,v
2024-03-29 17:06,0.685,0.003,0,0,0,0,v
2024-03-29 17:12,0.686,0.001,0,0,0,0,v
2024-03-29 17:18,0.685,0.002,0,0,0,0,v
2024-03-29 17:24,0.683,0.001,0,0,0,0,v
2024-03-29 17:30,0.675,0.006,0,0,0,0,v
2024-03-29 17:36,0.669,0.004,0,0,0,0,v
2024-03-29 17:42,0.662,0.002,0,0,0,0,v
2024-03-29 17:48,0.655,0.005,0,0,0,0,v
2024-03-29 17:54,0.644,0.007,0,0,0,0,v
2024-03-29 18:00,0.631,0.003,0,0,0,0,v
2024-03-29 18:06,0.619,0.004,0,0,0,0,v
2024-03-29 18:12,0.603,0.003,0,0,0,0,v
2024-03-29 18:18,0.587,0.002,0,0,0,0,v
2024-03-29 18:24,0.569,0.003,0,0,0,0,v
2024-03-29 18:30,0.549,0.005,0,0,0,0,v
2024-03-29 18:36,0.532,0.003,0,0,0,0,v
2024-03-29 18:42,0.511,0.011,0,0,0,0,v
2024-03-29 18:48,0.486,0.018,0,0,0,0,v
2024-03-29 18:54,0.461,0.014,0,0,0,0,v
2024-03-29 19:00,0.437,0.006,0,0,0,0,v
2024-03-29 19:06,0.412,0.005,0,0,0,0,v
2024-03-29 19:12,0.388,0.004,0,0,0,0,v
2024-03-29 19:18,0.364,0.004,0,0,0,0,v
2024-03-29 19:24,0.342,0.004,0,0,0,0,v
2024-03-29 19:30,0.319,0.005,0,0,0,0,v
2024-03-29 19:36,0.291,0.007,0,0,0,0,v
2024-03-29 19:42,0.269,0.010,0,0,0,0,v
2024-03-29 19:48,0.241,0.008,0,0,0,0,v
2024-03-29 19:54,0.212,0.011,0,0,0,0,v
2024-03-29 20:00,0.178,0.006,0,0,0,0,v
2024-03-29 20:06,0.162,0.008,0,0,0,0,v
2024-03-29 20:12,0.130,0.005,0,0,0,0,v
2024-03-29 20:18,0.107,0.016,0,0,0,0,v
2024-03-29 20:24,0.072,0.009,0,0,0,0,v
2024-03-29 20:30,0.050,0.008,0,0,0,0,v
2024-03-29 20:36,0.022,0.009,0,0,0,0,v
2024-03-29 20:42,-0.009,0.009,0,0,0,0,v
2024-03-29 20:48,-0.034,0.006,0,0,0,0,v
2024-03-29 20:54,-0.066,0.007,0,0,0,0,v
2024-03-29 21:00,-0.089,0.005,0,0,0,0,v
2024-03-29 21:06,-0.115,0.006,0,0,0,0,v
2024-03-29 21:12,-0.139,0.005,0,0,0,0,v
2024-03-29 21:18,-0.161,0.011,0,0,0,0,v
2024-03-29 21:24,-0.186,0.012,0,0,0,0,v
2024-03-29 21:30,-0.207,0.012,0,0,0,0,v
2024-03-29 21:36,-0.230,0.012,0,0,0,0,v
2024-03-29 21:42,-0.252,0.010,0,0,0,0,v
2024-03-29 21:48,-0.273,0.014,0,0,0,0,v
2024-03-29 21:54,-0.296,0.012,0,0,0,0,v
2024-03-29 22:00,-0.313,0.012,0,0,0,0,v
2024-03-29 22:06,-0.335,0.010,0,0,0,0,v
2024-03-29 22:12,-0.353,0.011,0,0,0,0,v
2024-03-29 22:18,-0.365,0.010,0,0,0,0,v
2024-03-29 22:24,-0.382,0.013,0,0,0,0,v
2024-03-29 22:30,-0.396,0.008,0,0,0,0,v
2024-03-29 22:36,-0.416,0.007,0,0,0,0,v
2024-03-29 22:42,-0.428,0.006,0,0,0,0,v
2024-03-29 22:48,-0.441,0.006,0,0,0,0,v
2024-03-29 22:54,-0.449,0.007,0,0,0,0,v
2024-03-29 23:00,-0.455,0.009,0,0,0,0,v
2024-03-29 23:06,-0.458,0.006,0,0,0,0,v
2024-03-29 23:12,-0.463,0.004,0,0,0,0,v
2024-03-29 23:18,-0.460,0.008,0,0,0,0,v
2024-03-29 23:24,-0.452,0.009,0,0,0,0,v
2024-03-29 23:30,-0.442,0.010,0,0,0,0,v
2024-03-29 23:36,-0.433,0.007,0,0,0,0,v
2024-03-29 23:42,-0.417,0.013,0,0,0,0,v
2024-03-29 23:48,-0.401,0.020,0,0,0,0,v
2024-03-29 23:54,-0.372,0.009,0,0,0,0,v
2024-03-30 00:00,-0.357,0.009,0,0,0,0,v
2024-03-30 00:06,-0.316,0.016,0,0,0,0,v
2024-03-30 00:12,-0.287,0.014,0,0,0,0,v
2024-03-30 00:18,-0.241,0.017,0,0,0,0,v
2024-03-30 00:24,-0.226,0.015,0,0,0,0,v
2024-03-30 00:30,-0.184,0.009,0,0,0,0,v
2024-03-30 00:36,-0.132,0.009,0,0,0,0,v
2024-03-30 00:42,-0.097,0.004,0,0,0,0,v
2024-03-30 00:48,-0.057,0.010,0,0,0,0,v
2024-03-30 00:54,-0.009,0.005,0,0,0,0,v
2024-03-30 01:00,0.040,0.009,0,0,0,0,v
2024-03-30 01:06,0.085,0.003,0,0,0,0,v
2024-03-30 01:12,0.132,0.005,0,0,0,0,v
2024-03-30 01:18,0.180,0.005,0,0,0,0,v
2024-03-30 01:24,0.215,0.007,0,0,0,0,v
2024-03-30 01:30,0.252,0.006,0,0,0,0,v
2024-03-30 01:36,0.300,0.004,0,0,0,0,v
2024-03-30 01:42,0.334,0.005,0,0,0,0,v
2024-03-30 01:48,0.368,0.003,0,0,0,0,v
2024-03-30 01:54,0.397,0.005,0,0,0,0,v
2024-03-30 02:00,0.429,0.003,0,0,0,0,v
2024-03-30 02:06,0.457,0.004,0,0,0,0,v
2024-03-30 02:12,0.483,0.003,0,0,0,0,v
2024-03-30 02:18,0.503,0.003,0,0,0,0,v
2024-03-30 02:24,0.522,0.003,0,0,0,0,v
2024-03-30 02:30,0.544,0.004,0,0,0,0,v
2024-03-30 02:36,0.562,0.003,0,0,0,0,v
2024-03-30 02:42,0.582,0.002,0,0,0,0,v
2024-03-30 02:48,0.595,0.002,0,0,0,0,v
2024-03-30 02:54,0.610,0.002,0,0,0,0,v
2024-03-30 03:00,0.620,0.002,0,0,0,0,v
2024-03-30 03:06,0.633,0.001,0,0,0,0,v
2024-03-30 03:12,0.643,0.002,0,0,0,0,v
2024-03-30 03:18,0.657,0.002,0,0,0,0,v
2024-03-30 03:24,0.667,0.002,0,0,0,0,v
2024-03-30 03:30,0.677,0.003,0,0,0,0,v
2024-03-30 03:36,0.687,0.001,0,0,0,0,v
2024-03-30 03:42,0.699,0.012,0,0,0,0,v
2024-03-30 03:48,0.712,0.007,0,0,0,0,v
2024-03-30 03:54,0.727,0.002,0,0,0,0,v
2024-03-30 04:00,0.732,0.002,0,0,0,0,v
2024-03-30 04:06,0.747,0.001,0,0,0,0,v
2024-03-30 04:12,0.753,0.002,0,0,0,0,v
2024-03-30 04:18,0.762,0.003,0,0,0,0,v
2024-03-30 04:24,0.769,0.001,0,0,0,0,v
2024-03-30 04:30,0.777,0.001,0,0,0,0,v
2024-03-30 04:36,0.782,0.001,0,0,0,0,v
2024-03-30 04:42,0.789,0.001,0,0,0,0,v
2024-03-30 04:48,0.795,0.001,0,0,0,0,v
2024-03-30 04:54,0.800,0.000,0,0,0,0,v
2024-03-30 05:00,0.802,0.000,0,0,0,0,v
2024-03-30 05:06,0.803,0.000,0,0,0,0,v
2024-03-30 05:12,0.803,0.001,0,0,0,0,v
2024-03-30 05:18,0.803,0.003,0,0,0,0,v
2024-03-30 05:24,0.804,0.001,0,0,0,0,v
2024-03-30 05:30,0.807,0.004,0,0,0,0,v
2024-03-30 05:36,0.800,0.003,0,0,0,0,v
2024-03-30 05:42,0.797,0.001,0,0,0,0,v
2024-03-30 05:48,0.786,0.001,0,0,0,0,v
2024-03-30 05:54,0.782,0.001,0,0,0,0,v
2024-03-30 06:00,0.770,0.001,0,0,0,0,v
2024-03-30 06:06,0.766,0.003,0,0,0,0,v
2024-03-30 06:12,0.755,0.002,0,0,0,0,v
2024-03-30 06:18,0.743,0.002,0,0,0,0,v
2024-03-30 06:24,0.729,0.002,0,0,0,0,v
2024-03-30 06:30,0.715,0.002,0,0,0,0,v
2024-03-30 06:36,0.696,0.003,0,0,0,0,v
2024-03-30 06:42,0.680,0.002,0,0,0,0,v
2024-03-30 06:48,0.661,0.003,0,0,0,0,v
2024-03-30 06:54,0.644,0.003,0,0,0,0,v
2024-03-30 07:00,0.621,0.003,0,0,0,0,v
2024-03-30 07:06,0.600,0.003,0,0,0,0,v
2024-03-30 07:12,0.577,0.003,0,0,0,0,v
2024-03-30 07:18,0.555,0.003,0,0,0,0,v
2024-03-30 07:24,0.530,0.004,0,0,0,0,v
2024-03-30 07:30,0.504,0.003,0,0,0,0,v
2024-03-30 07:36,0.481,0.003,0,0,0,0,v
2024-03-30 07:42,0.454,0.003,0,0,0,0,v
2024-03-30 07:48,0.427,0.004,0,0,0,0,v
2024-03-30 07:54,0.396,0.004,0,0,0,0,v
